Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 16:00:23,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 16:00:23,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 16:01:38,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 16:01:38,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 16:30:40,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 16:30:40,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 16:31:53,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 16:31:53,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 17:26:45,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 17:26:45,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 17:27:59,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 17:27:59,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 17:31:58,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 17:31:58,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 17:33:10,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 17:33:10,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 12/01/22 21:06:32,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 12/01/22 21:06:32,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 12/01/22 21:08:01,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 12/01/22 21:08:01,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 12/01/22 22:06:51,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 12/01/22 22:09:34,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 12/01/22 23:21:45,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 12/01/22 23:21:54,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 13/01/22 00:47:18,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 13/01/22 00:47:43,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 13/01/22 00:52:32,000000
